Step,Clipped_Mean_vs_Unclipped_Mean,Clipped_Mean_vs_Unclipped_Median,Unclipped_Mean_vs_Unclipped_Median
0,0.9991974234580994,0.9852909445762634,0.985978901386261
1,0.9994035959243774,0.9850859642028809,0.9864030480384827
2,0.9984688758850098,0.9851171970367432,0.9824938774108887
3,0.9932668209075928,0.9798659086227417,0.9710927605628967
4,0.9870004653930664,0.9718402028083801,0.9568710327148438
5,0.9852769374847412,0.9751916527748108,0.9566119909286499
6,0.9599402546882629,0.9728140830993652,0.9239731431007385
7,0.9598574638366699,0.927117645740509,0.8736803531646729
8,0.9529526233673096,0.8868377804756165,0.8327857255935669
9,0.9408388733863831,0.8623727560043335,0.7986936569213867
10,0.9308580160140991,0.8511906862258911,0.7734252214431763
11,0.939670979976654,0.8526078462600708,0.7732237577438354
12,0.9351458549499512,0.8536337614059448,0.7721612453460693
13,0.920185387134552,0.8635090589523315,0.748842716217041
14,0.9246406555175781,0.8068552017211914,0.7122398614883423
15,0.9191591739654541,0.8458526134490967,0.7290496826171875
16,0.9099133014678955,0.8098116517066956,0.6441001892089844
17,0.924257218837738,0.8182566165924072,0.6806672811508179
18,0.8859742283821106,0.8364309072494507,0.6649396419525146
19,0.9132415056228638,0.8369783759117126,0.7148358821868896
20,0.9392067193984985,0.8183972835540771,0.7067641019821167
21,0.9251947999000549,0.8221646547317505,0.7015012502670288
22,0.9265995621681213,0.7987645864486694,0.7008201479911804
23,0.930466890335083,0.8038991093635559,0.6600589752197266
24,0.9054454565048218,0.7982228398323059,0.6334939002990723
25,0.7946131229400635,0.7805915474891663,0.49955621361732483
26,0.7841024994850159,0.7436075210571289,0.43510952591896057
27,0.9358331561088562,0.7768545150756836,0.6459544897079468
28,0.9630464315414429,0.75730299949646,0.6666541695594788
29,0.9435977339744568,0.7664921879768372,0.6925630569458008
30,0.9549791812896729,0.7565959692001343,0.6750946640968323
31,0.9284510612487793,0.8006192445755005,0.6703293323516846
32,0.9522897005081177,0.7817535400390625,0.6811122298240662
33,0.9554539322853088,0.7745302319526672,0.6803695559501648
34,0.9644596576690674,0.7371717691421509,0.678497314453125
35,0.9512781500816345,0.7989561557769775,0.71797776222229
36,0.9577682614326477,0.8085987567901611,0.7369043827056885
37,0.9614667892456055,0.7984205484390259,0.7335924506187439
38,0.959060788154602,0.7879230976104736,0.7367660999298096
39,0.9565021991729736,0.8022084832191467,0.7347118854522705
40,0.9262642860412598,0.7267835140228271,0.6606265306472778
41,0.9377538561820984,0.8078427910804749,0.720201849937439
42,0.9619656801223755,0.7870832085609436,0.7563561797142029
43,0.9550778865814209,0.7864591479301453,0.7604956030845642
44,0.9540928602218628,0.7912002801895142,0.779350757598877
45,0.9467694759368896,0.8122624158859253,0.7831177711486816
46,0.9491707682609558,0.7994530200958252,0.7773990631103516
47,0.9342871904373169,0.7844326496124268,0.7214548587799072
48,0.8906643986701965,0.6945513486862183,0.6488375067710876
49,0.9438811540603638,0.7868746519088745,0.712310791015625
50,0.8924851417541504,0.7435616254806519,0.6845868229866028
